  2  12 284  -24.696  286.864  -22.117   45.500
  2  12 285  -24.784  286.064  -20.683   45.500
  2  12 286  -24.871  285.395  -19.092   45.500
  2  12 287  -24.958  284.872  -17.355   45.500
  2  12 288  -25.045  284.507  -15.487   45.500
  2  12 289  -25.133  284.310  -13.500   45.500
  2  12 290  -25.220  284.290  -11.411   45.500
  2  12 291  -25.307  284.457   -9.235   45.500
  2  12 292  -25.395  284.817   -6.988   45.500
  2  12 293  -25.482  285.376   -4.689   45.500
  2  12 294  -25.569  286.137   -2.353   45.500
  2  12 295  -25.656  287.103   -0.000   45.500
  2  12 296  -25.744  288.274    2.353   45.500
  2  12 297  -25.831  289.650    4.689   45.500
  2  12 298  -25.918  291.228    6.988   45.500
  2  12 299  -26.005  293.004    9.235   45.500
  2  12 300  -26.093  294.974   11.411   45.500
  2  12 301  -26.180  297.130   13.500   45.500
  2  12 302  -26.267  299.464   15.487   45.500
  2  12 303  -26.354  301.966   17.355   45.500
  2  12 304  -26.442  304.626   19.092   45.500
  2  12 305  -26.529  307.431   20.683   45.500
  2  12 306  -26.616  310.368   22.117   45.500
  2  12 307  -26.704  313.423   23.383   45.500
  2  12 308  -26.791  316.581   24.470   45.500
  2  12 309  -26.878  319.825   25.372   45.500
  2  12 310  -26.965  323.140   26.080   45.500
  2  12 311  -27.053  326.508   26.590   45.500
  2  12 312  -27.140  329.912   26.897   45.500
  2  12 313  -27.227  333.333   27.000   45.500
  2  12 314  -27.314  336.755   26.897   45.500
  2  12 315  -27.402  340.159   26.590   45.500
  2  12 316  -27.489  343.527   26.080   45.500
  2  12 317  -27.576  346.841   25.372   45.500
  2  12 318  -27.663  350.086   24.470   45.500
  2  12 319  -27.751  353.244   23.383   45.500
  2  12 320  -27.838  356.299   22.117   45.500
  2  12 321  -27.925  359.236   20.683   45.500
  2  12 322  -28.013  362.041   19.092   45.500
  2  12 323  -28.100  364.700   17.355   45.500
  2  12 324  -28.187  367.203   15.487   45.500
  2  12 325  -28.274  369.537   13.500   45.500
  2  12 326  -28.362  371.693   11.411   45.500
  2  12 327  -28.449  373.662    9.235   45.500
  2  12 328  -28.536  375.439    6.988   45.500
  2  12 329  -28.623  377.017    4.689   45.500
  2  12 330  -28.711  378.393    2.353   45.500
  2  12 331  -28.798  379.564    0.000   45.500
  2  12 332  -28.885  380.530   -2.353   45.500
  2  12 333  -28.972  381.291   -4.689   45.500
  2  12 334  -29.060  381.849   -6.988   45.500
  2  12 335  -29.147  382.209   -9.235   45.500
  2  12 336  -29.234  382.376  -11.411   45.500
  2  12 337  -29.322  382.357  -13.500   45.500
  2  12 338  -29.409  382.160  -15.487   45.500
  2  12 339  -29.496  381.794  -17.355   45.500
  2  12 340  -29.583  381.271  -19.092   45.500
  2  12 341  -29.671  380.603  -20.683   45.500
  2  12 342  -29.758  379.803  -22.117   45.500
  2  12 343  -29.845  378.885  -23.383   45.500
  2  12 344  -29.932  377.864  -24.470   45.500
  2  12 345  -30.020  376.756  -25.372   45.500
  2  12 346  -30.107  375.578  -26.080   45.500
  2  12 347  -30.194  374.347  -26.590   45.500
  2  12 348  -30.281  373.080  -26.897   45.500
  2  12 349  -30.369  371.795  -27.000   45.500
  2  12 350  -30.456  370.510  -26.897   45.500
  2  12 351  -30.543  369.243  -26.590   45.500
  2  12 352  -30.631  368.012  -26.080   45.500
  2  12 353  -30.718  366.834  -25.372   45.500
  2  12 354  -30.805  365.726  -24.470   45.500
  2  12 355  -30.892  364.705  -23.383   45.500
  2  12 356  -30.980  363.787  -22.117   45.500
  2  12 357  -31.067  362.987  -20.683   45.500
  2  12 358  -31.154  362.318  -19.092   45.500
  2  12 359  -31.241  361.795  -17.355   45.500
  2  12 360  -31.329  361.430  -15.487   45.500
  2  12 361  -31.416  361.233  -13.500   45.500
